Name;Disp.energy;Rep.;2000;1674;1408;1184;995.5;837.1;703.9;591.9;497.8;418.6;352;296;248.9;209.3;176;148;124.4;104.6;87.99;73.99;62.22;52.32;44;37;31.11;26.16;22;18.5;15.55;13.08;11;9.25;7.78;6.54;5.5;4.62;3.89;3.27;2.75;2.31;1.94;1.64;1.38;1.16;0.972;0.817;0.687;0.578;0.486;0.409;0.344;0.289;0.243;0.204;0.172;0.145;0.122;0.102;0.086;0.072;0.061;0.051;0.043;0.036;0.03;0.0255;0.0215;0.0181;0.0152;0.0128
Podzol_BHFi;389;1;0;0;0;0;0;0.01;0.08;0.15;0.2;0.31;0.6;1.34;2.89;4.89;5.64;5.26;4.28;3.77;3.85;4.29;4.73;4.85;4.65;4.3;3.98;3.71;3.47;3.22;2.96;2.71;2.51;2.35;2.21;2.07;1.92;1.81;1.73;1.66;1.57;1.44;1.27;1.05;0.82;0.59;0.39;0.24;0.15;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzol_BHFi;453;1;0;0;0;0;0;0.01;0.08;0.16;0.21;0.32;0.6;1.3;2.7;4.48;5.13;4.92;4.09;3.64;3.67;4.03;4.41;4.59;4.51;4.27;4;3.78;3.57;3.34;3.1;2.86;2.66;2.5;2.37;2.22;2.06;1.93;1.82;1.71;1.59;1.45;1.29;1.12;0.93;0.74;0.57;0.43;0.31;0.22;0.15;0.1;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzol_BHFi;583;1;0;0;0;0;0;0.01;0.08;0.15;0.2;0.31;0.57;1.23;2.58;4.35;5.09;4.87;4.04;3.58;3.63;4.03;4.49;4.73;4.68;4.47;4.22;3.97;3.72;3.45;3.16;2.88;2.66;2.48;2.33;2.17;2.01;1.86;1.74;1.63;1.51;1.38;1.23;1.07;0.9;0.72;0.56;0.42;0.31;0.22;0.15;0.1;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzol_BHFi;712;1;0;0;0;0;0;0;0.01;0.12;0.15;0.2;0.3;0.56;1.24;2.68;4.6;5.42;5.14;4.23;3.76;3.85;4.28;4.73;4.9;4.78;4.51;4.21;3.91;3.62;3.32;3.04;2.79;2.59;2.41;2.24;2.06;1.91;1.81;1.72;1.63;1.51;1.37;1.18;0.97;0.75;0.55;0.38;0.25;0.16;0.1;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzol_BHFi;842;1;0;0;0;0.01;0.08;0.1;0.15;0.29;0.39;0.7;1.33;2.37;3.5;4.14;4.1;3.76;3.51;3.48;3.68;4;4.32;4.52;4.31;4.43;4.25;4.04;3.81;3.52;3.21;2.92;2.67;2.47;2.3;2.14;1.97;1.82;1.68;1.55;1.42;1.28;1.13;0.98;0.83;0.68;0.54;0.43;0.34;0.26;0.2;0.15;0.11;0.08;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzol_BHFi;971;1;0;0;0.01;0.06;0.15;0.23;0.35;0.61;0.86;1.5;2.35;3.05;3.33;3.27;3.16;3.12;3.17;3.29;3.49;3.74;4.01;4.23;4.1;4.34;4.25;4.08;3.85;3.56;3.25;2.95;2.69;2.49;2.32;2.15;1.98;1.83;1.69;1.55;1.42;1.28;1.14;1;0.85;0.71;0.59;0.48;0.38;0.3;0.24;0.18;0.14;0.1;0.08;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzol_BHFi;1101;1;0;0;0;0.01;0.08;0.11;0.16;0.29;0.4;0.69;1.27;2.22;3.24;3.83;3.81;3.52;3.29;3.26;3.43;3.72;4.03;4.27;4.39;4.17;4.36;4.23;4.03;3.74;3.4;3.08;2.81;2.61;2.43;2.26;2.09;1.92;1.77;1.63;1.48;1.34;1.19;1.04;0.89;0.75;0.62;0.51;0.41;0.33;0.26;0.2;0.16;0.12;0.09;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;65;1;0;0;0;0;0.01;0.06;0.06;0.1;0.11;0.12;0.14;0.16;0.21;0.29;0.43;0.66;1;1.51;2.27;3.39;4.87;6.42;7.45;7.37;7.08;6.29;5.55;4.95;4.47;4.08;3.74;3.43;3.13;2.82;2.52;2.26;2.05;1.87;1.69;1.5;1.32;1.12;0.93;0.73;0.56;0.42;0.31;0.22;0.15;0.11;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;130;1;0;0;0;0;0;0.01;0.06;0.09;0.11;0.12;0.13;0.16;0.2;0.26;0.38;0.57;0.86;1.3;2.01;3.08;4.56;6.11;7.14;7.07;6.72;5.97;5.32;4.84;4.48;4.17;3.9;3.66;3.41;3.14;2.84;2.6;2.4;2.22;2.02;1.8;1.55;1.29;1.03;0.78;0.56;0.4;0.28;0.19;0.13;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;194;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.14;0.17;0.22;0.31;0.46;0.7;1.11;1.79;2.87;4.37;5.94;6.99;6.92;6.65;5.93;5.3;4.82;4.47;4.19;3.95;3.74;3.51;3.25;2.97;2.74;2.53;2.32;2.09;1.84;1.57;1.31;1.05;0.81;0.62;0.48;0.37;0.29;0.22;0.18;0.14;0.11;0.08;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;259;1;0;0;0;0;0;0;0.01;0.08;0.11;0.11;0.13;0.15;0.18;0.24;0.34;0.52;0.79;1.24;1.95;3.05;4.52;6.04;7.01;6.89;6.51;5.74;5.09;4.63;4.3;4.04;3.81;3.6;3.4;3.16;2.91;2.69;2.5;2.32;2.13;1.92;1.7;1.46;1.21;0.96;0.75;0.57;0.42;0.3;0.21;0.15;0.1;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;324;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.14;0.17;0.23;0.32;0.48;0.74;1.14;1.77;2.74;4.08;5.55;6.61;6.66;6.48;5.82;5.22;4.76;4.42;4.15;3.93;3.74;3.54;3.31;3.05;2.82;2.61;2.42;2.22;2;1.77;1.52;1.27;1.02;0.8;0.61;0.46;0.34;0.25;0.17;0.12;0.08;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;389;1;0;0;0;0;0;0.01;0.06;0.09;0.11;0.12;0.13;0.15;0.19;0.25;0.37;0.55;0.82;1.24;1.89;2.89;4.25;5.71;6.71;6.66;6.41;5.69;5.05;4.57;4.23;3.98;3.78;3.61;3.44;3.23;3;2.78;2.59;2.41;2.22;2.03;1.82;1.59;1.34;1.09;0.85;0.65;0.49;0.35;0.25;0.17;0.11;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;453;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.14;0.17;0.22;0.31;0.46;0.69;1.08;1.7;2.69;4.09;5.6;6.64;6.58;6.38;5.69;5.07;4.62;4.29;4.04;3.85;3.69;3.52;3.32;3.09;2.88;2.71;2.54;2.34;2.11;1.85;1.58;1.3;1.04;0.81;0.64;0.5;0.39;0.3;0.22;0.17;0.12;0.09;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;583;1;0;0;0;0;0;0;0.01;0.09;0.11;0.12;0.13;0.15;0.18;0.24;0.33;0.49;0.73;1.13;1.76;2.74;4.09;5.54;6.58;6.61;6.42;5.73;5.09;4.59;4.24;3.99;3.79;3.63;3.47;3.29;3.08;2.91;2.76;2.61;2.43;2.21;1.97;1.68;1.38;1.08;0.81;0.6;0.43;0.3;0.2;0.14;0.09;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;712;1;0;0;0;0;0;0;0.01;0.07;0.1;0.1;0.11;0.12;0.14;0.18;0.25;0.37;0.59;0.95;1.56;2.54;3.93;5.46;6.6;6.69;6.48;5.76;5.11;4.63;4.28;4.03;3.82;3.64;3.47;3.28;3.07;2.88;2.74;2.59;2.43;2.23;2;1.75;1.47;1.19;0.94;0.72;0.54;0.4;0.29;0.2;0.14;0.09;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;842;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.14;0.17;0.22;0.3;0.45;0.69;1.08;1.71;2.69;4.04;5.49;6.5;6.46;6.25;5.57;4.97;4.52;4.18;3.92;3.71;3.55;3.4;3.22;3.03;2.88;2.74;2.6;2.43;2.23;2.01;1.76;1.5;1.23;0.99;0.79;0.61;0.47;0.35;0.26;0.19;0.13;0.09;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;971;1;0;0;0;0;0;0.01;0.06;0.09;0.11;0.12;0.14;0.16;0.2;0.26;0.35;0.49;0.68;1.01;1.6;2.61;4.04;5.5;6.4;6.28;6.1;5.49;4.92;4.48;4.15;3.93;3.76;3.6;3.44;3.24;3.04;2.88;2.76;2.62;2.46;2.26;2.04;1.8;1.54;1.28;1.03;0.82;0.64;0.49;0.37;0.27;0.19;0.14;0.09;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_ELe;1101;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.13;0.16;0.21;0.28;0.41;0.61;0.95;1.51;2.41;3.69;5.12;6.22;6.34;6.27;5.67;5.09;4.64;4.31;4.05;3.84;3.67;3.5;3.32;3.13;2.94;2.8;2.68;2.53;2.36;2.15;1.9;1.62;1.32;1.04;0.81;0.61;0.44;0.32;0.22;0.15;0.1;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;65;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.14;0.17;0.23;0.32;0.48;0.74;1.19;1.93;3.1;4.69;6.26;6.92;7.01;6.22;5.31;4.58;4.08;3.75;3.53;3.38;3.26;3.15;3.04;2.91;2.81;2.72;2.62;2.48;2.31;2.1;1.85;1.57;1.28;1.01;0.77;0.57;0.41;0.29;0.19;0.13;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;130;1;0;0;0;0;0;0;0.01;0.09;0.11;0.12;0.13;0.16;0.19;0.26;0.36;0.53;0.79;1.2;1.89;2.97;4.45;5.98;6.93;6.68;6.26;5.38;4.64;4.12;3.77;3.53;3.35;3.22;3.1;2.99;2.88;2.81;2.76;2.67;2.54;2.35;2.12;1.86;1.57;1.28;1.02;0.81;0.62;0.47;0.35;0.25;0.18;0.12;0.08;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;194;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.14;0.17;0.22;0.31;0.46;0.72;1.14;1.84;2.95;4.49;6.08;6.8;7.03;6.29;5.39;4.66;4.15;3.81;3.55;3.36;3.21;3.08;2.96;2.84;2.77;2.71;2.64;2.52;2.34;2.12;1.87;1.58;1.29;1.03;0.82;0.64;0.49;0.37;0.27;0.19;0.13;0.09;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;259;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.14;0.17;0.22;0.32;0.49;0.77;1.22;1.97;3.13;4.69;6.28;6.96;7.1;6.29;5.35;4.6;4.09;3.73;3.47;3.25;3.08;2.94;2.81;2.7;2.64;2.61;2.56;2.47;2.31;2.12;1.87;1.6;1.32;1.07;0.85;0.67;0.51;0.39;0.29;0.21;0.15;0.1;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;324;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.13;0.15;0.2;0.28;0.42;0.66;1.07;1.76;2.87;4.38;5.93;6.91;6.69;6.29;5.46;4.75;4.24;3.86;3.58;3.35;3.17;3.03;2.89;2.76;2.69;2.65;2.61;2.52;2.39;2.2;1.96;1.69;1.4;1.14;0.92;0.72;0.56;0.42;0.31;0.23;0.16;0.11;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;389;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.13;0.16;0.21;0.3;0.46;0.74;1.19;1.94;3.11;4.68;6.27;6.96;7.1;6.31;5.38;4.62;4.09;3.73;3.46;3.25;3.08;2.92;2.78;2.65;2.6;2.58;2.54;2.46;2.33;2.15;1.91;1.64;1.36;1.1;0.89;0.7;0.54;0.41;0.3;0.22;0.15;0.11;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;453;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.14;0.17;0.22;0.32;0.47;0.74;1.17;1.88;3;4.51;6.04;6.73;6.96;6.25;5.37;4.63;4.11;3.76;3.5;3.28;3.11;2.95;2.8;2.67;2.61;2.58;2.55;2.47;2.35;2.18;1.96;1.7;1.43;1.17;0.95;0.76;0.59;0.45;0.34;0.25;0.18;0.13;0.09;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;583;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.14;0.16;0.22;0.31;0.46;0.72;1.15;1.85;2.94;4.41;5.93;6.92;6.77;6.37;5.51;4.76;4.22;3.84;3.56;3.33;3.14;2.96;2.8;2.64;2.56;2.51;2.46;2.39;2.27;2.11;1.91;1.66;1.41;1.16;0.96;0.78;0.62;0.48;0.37;0.28;0.21;0.15;0.11;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;712;1;0;0;0;0;0;0;0.01;0.08;0.1;0.1;0.11;0.12;0.15;0.19;0.27;0.4;0.64;1.05;1.74;2.84;4.35;5.95;6.97;6.8;6.36;5.49;4.76;4.25;3.89;3.6;3.36;3.15;2.97;2.8;2.66;2.58;2.54;2.5;2.43;2.32;2.16;1.95;1.69;1.43;1.18;0.97;0.79;0.62;0.49;0.37;0.28;0.21;0.15;0.11;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;842;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.13;0.16;0.21;0.29;0.43;0.67;1.06;1.69;2.69;4.09;5.59;6.61;6.5;6.2;5.43;4.75;4.24;3.87;3.59;3.37;3.19;3.04;2.9;2.77;2.7;2.65;2.61;2.54;2.42;2.26;2.05;1.79;1.51;1.25;1.03;0.83;0.66;0.51;0.39;0.29;0.22;0.16;0.11;0.08;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;971;1;0;0;0;0;0;0;0.01;0.08;0.1;0.11;0.12;0.13;0.16;0.21;0.3;0.44;0.69;1.11;1.8;2.9;4.42;6;6.75;6.99;6.28;5.39;4.66;4.14;3.79;3.51;3.28;3.08;2.9;2.73;2.58;2.51;2.49;2.46;2.41;2.32;2.18;1.99;1.75;1.49;1.25;1.04;0.85;0.68;0.53;0.41;0.31;0.23;0.17;0.12;0.09;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Podzolistaya_Eh1;1101;1;0;0;0;0;0;0;0.01;0.08;0.1;0.1;0.11;0.12;0.15;0.19;0.27;0.42;0.67;1.1;1.82;2.95;4.48;6.03;6.68;6.91;6.22;5.38;4.68;4.17;3.8;3.51;3.28;3.08;2.9;2.73;2.58;2.52;2.49;2.46;2.41;2.32;2.18;1.99;1.75;1.49;1.25;1.04;0.86;0.69;0.55;0.43;0.33;0.25;0.18;0.13;0.1;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Der-Podz_P;65;1;0;0;0;0.003333333;0.023333333;0.043333333;0.06;0.096666667;0.11;0.12;0.136666667;0.16;0.196666667;0.256666667;0.35;0.493333333;0.69;0.99;1.443333333;2.14;3.123333333;4.296666667;5.396666667;6.12;6.073333333;6.106666667;5.66;5.15;4.683333333;4.32;4.06;3.876666667;3.723333333;3.536666667;3.32;3.123333333;2.95;2.77;2.556666667;2.306666667;2.033333333;1.743333333;1.436666667;1.143333333;0.886666667;0.683333333;0.51;0.373333333;0.266666667;0.19;0.133333333;0.086666667;0.046666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Der-Podz_P;130;1;0;0;0;0.006666667;0.043333333;0.06;0.06;0.096666667;0.11;0.123333333;0.136666667;0.163333333;0.2;0.263333333;0.356666667;0.496666667;0.693333333;0.973333333;1.403333333;2.08;3.06;4.273333333;5.45;6.236666667;6.19;6.22;5.75;5.216666667;4.72;4.303333333;3.98;3.723333333;3.506666667;3.28;3.056666667;2.886666667;2.76;2.633333333;2.48;2.283333333;2.06;1.806666667;1.53;1.256666667;1.013333333;0.806666667;0.633333333;0.486666667;0.366666667;0.266666667;0.196666667;0.14;0.1;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Der-Podz_P;194;1;0;0;0;0.006666667;0.046666667;0.063333333;0.066666667;0.103333333;0.123333333;0.136666667;0.153333333;0.183333333;0.226666667;0.29;0.37;0.486666667;0.656666667;0.923333333;1.35;2.03;3.016666667;4.226666667;5.396666667;6.19;6.186666667;6.253333333;5.813333333;5.29;4.776666667;4.34;3.986666667;3.713333333;3.48;3.24;3.01;2.833333333;2.71;2.6;2.463333333;2.293333333;2.08;1.833333333;1.556666667;1.276666667;1.02;0.813333333;0.636666667;0.49;0.37;0.276666667;0.203333333;0.146666667;0.106666667;0.066666667;0.046666667;0.023333333;0.016666667;0;0;0;0;0;0;0;0;0;0;0;0;0
Der-Podz_P;259;1;0;0;0;0;0.006666667;0.043333333;0.06;0.09;0.106666667;0.116666667;0.13;0.146666667;0.183333333;0.233333333;0.31;0.426666667;0.603333333;0.876666667;1.316666667;2.023333333;3.053333333;4.316666667;5.53;6.336666667;6.323333333;6.363333333;5.9;5.353333333;4.833333333;4.38;4.013333333;3.71;3.436666667;3.163333333;2.906666667;2.716666667;2.593333333;2.486666667;2.37;2.22;2.036666667;1.82;1.566666667;1.313333333;1.073333333;0.873333333;0.7;0.546666667;0.42;0.316666667;0.233333333;0.17;0.123333333;0.083333333;0.043333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
